"X","Y","DOY","T","N","NAME"
6.71642398,50.90502138,94,2020-04-03,46,"Rhein-Erft-Kreis"
6.71642398,50.90502138,110,2020-04-19,18,"Rhein-Erft-Kreis"
6.71642398,50.90502138,78,2020-03-18,16,"Rhein-Erft-Kreis"
6.71642398,50.90502138,81,2020-03-21,17,"Rhein-Erft-Kreis"
6.71642398,50.90502138,85,2020-03-25,31,"Rhein-Erft-Kreis"
6.71642398,50.90502138,91,2020-03-31,31,"Rhein-Erft-Kreis"
6.71642398,50.90502138,96,2020-04-05,32,"Rhein-Erft-Kreis"
6.71642398,50.90502138,97,2020-04-06,63,"Rhein-Erft-Kreis"
6.71642398,50.90502138,99,2020-04-08,39,"Rhein-Erft-Kreis"
6.71642398,50.90502138,100,2020-04-09,64,"Rhein-Erft-Kreis"
6.71642398,50.90502138,101,2020-04-10,17,"Rhein-Erft-Kreis"
6.71642398,50.90502138,106,2020-04-15,20,"Rhein-Erft-Kreis"
6.71642398,50.90502138,107,2020-04-16,16,"Rhein-Erft-Kreis"
6.71642398,50.90502138,121,2020-04-30,16,"Rhein-Erft-Kreis"
6.71642398,50.90502138,122,2020-05-01,11,"Rhein-Erft-Kreis"
6.71642398,50.90502138,112,2020-04-21,13,"Rhein-Erft-Kreis"
6.71642398,50.90502138,84,2020-03-24,11,"Rhein-Erft-Kreis"
6.64413931,50.53644657,94,2020-04-03,41,"Euskirchen"
6.64413931,50.53644657,86,2020-03-26,26,"Euskirchen"
6.64413931,50.53644657,92,2020-04-01,20,"Euskirchen"
6.64413931,50.53644657,113,2020-04-22,11,"Euskirchen"
6.64413931,50.53644657,78,2020-03-18,11,"Euskirchen"
6.64413931,50.53644657,80,2020-03-20,12,"Euskirchen"
6.64413931,50.53644657,87,2020-03-27,14,"Euskirchen"
6.64413931,50.53644657,89,2020-03-29,12,"Euskirchen"
6.64413931,50.53644657,99,2020-04-08,15,"Euskirchen"
6.64413931,50.53644657,100,2020-04-09,17,"Euskirchen"
6.64413931,50.53644657,107,2020-04-16,13,"Euskirchen"
6.64413931,50.53644657,127,2020-05-06,19,"Euskirchen"
6.64413931,50.53644657,146,2020-05-25,18,"Euskirchen"
6.64413931,50.53644657,122,2020-05-01,13,"Euskirchen"
6.16405691,51.04936412,59,2020-02-28,29,"Heinsberg"
6.16405691,51.04936412,65,2020-03-05,55,"Heinsberg"
6.16405691,51.04936412,72,2020-03-12,66,"Heinsberg"
6.16405691,51.04936412,77,2020-03-17,74,"Heinsberg"
6.16405691,51.04936412,88,2020-03-28,24,"Heinsberg"
6.16405691,51.04936412,91,2020-03-31,40,"Heinsberg"
6.16405691,51.04936412,71,2020-03-11,65,"Heinsberg"
6.16405691,51.04936412,81,2020-03-21,30,"Heinsberg"
6.16405691,51.04936412,86,2020-03-26,61,"Heinsberg"
6.16405691,51.04936412,58,2020-02-27,18,"Heinsberg"
6.16405691,51.04936412,73,2020-03-13,74,"Heinsberg"
6.16405691,51.04936412,80,2020-03-20,41,"Heinsberg"
6.16405691,51.04936412,87,2020-03-27,58,"Heinsberg"
6.16405691,51.04936412,106,2020-04-15,26,"Heinsberg"
6.16405691,51.04936412,108,2020-04-17,54,"Heinsberg"
6.16405691,51.04936412,61,2020-03-01,14,"Heinsberg"
6.16405691,51.04936412,63,2020-03-03,17,"Heinsberg"
6.16405691,51.04936412,64,2020-03-04,45,"Heinsberg"
6.16405691,51.04936412,66,2020-03-06,27,"Heinsberg"
6.16405691,51.04936412,67,2020-03-07,47,"Heinsberg"
6.16405691,51.04936412,68,2020-03-08,13,"Heinsberg"
6.16405691,51.04936412,69,2020-03-09,44,"Heinsberg"
6.16405691,51.04936412,70,2020-03-10,66,"Heinsberg"
6.16405691,51.04936412,74,2020-03-14,37,"Heinsberg"
6.16405691,51.04936412,75,2020-03-15,18,"Heinsberg"
6.16405691,51.04936412,76,2020-03-16,66,"Heinsberg"
6.16405691,51.04936412,78,2020-03-18,30,"Heinsberg"
6.16405691,51.04936412,79,2020-03-19,59,"Heinsberg"
6.16405691,51.04936412,82,2020-03-22,29,"Heinsberg"
6.16405691,51.04936412,83,2020-03-23,29,"Heinsberg"
6.16405691,51.04936412,84,2020-03-24,30,"Heinsberg"
6.16405691,51.04936412,85,2020-03-25,53,"Heinsberg"
6.16405691,51.04936412,90,2020-03-30,25,"Heinsberg"
6.16405691,51.04936412,92,2020-04-01,73,"Heinsberg"
6.16405691,51.04936412,93,2020-04-02,24,"Heinsberg"
6.16405691,51.04936412,94,2020-04-03,26,"Heinsberg"
6.16405691,51.04936412,95,2020-04-04,13,"Heinsberg"
6.16405691,51.04936412,97,2020-04-06,22,"Heinsberg"
6.16405691,51.04936412,98,2020-04-07,22,"Heinsberg"
6.16405691,51.04936412,99,2020-04-08,33,"Heinsberg"
6.16405691,51.04936412,100,2020-04-09,22,"Heinsberg"
6.16405691,51.04936412,102,2020-04-11,24,"Heinsberg"
6.16405691,51.04936412,107,2020-04-16,19,"Heinsberg"
6.16405691,51.04936412,136,2020-05-15,24,"Heinsberg"
6.16405691,51.04936412,137,2020-05-16,26,"Heinsberg"
7.51663599,51.01270438,82,2020-03-22,24,"Oberbergischer Kreis"
7.51663599,51.01270438,78,2020-03-18,17,"Oberbergischer Kreis"
7.51663599,51.01270438,85,2020-03-25,21,"Oberbergischer Kreis"
7.51663599,51.01270438,76,2020-03-16,20,"Oberbergischer Kreis"
7.51663599,51.01270438,84,2020-03-24,14,"Oberbergischer Kreis"
7.51663599,51.01270438,88,2020-03-28,16,"Oberbergischer Kreis"
7.51663599,51.01270438,89,2020-03-29,34,"Oberbergischer Kreis"
7.51663599,51.01270438,93,2020-04-02,17,"Oberbergischer Kreis"
7.51663599,51.01270438,79,2020-03-19,14,"Oberbergischer Kreis"
7.51663599,51.01270438,86,2020-03-26,19,"Oberbergischer Kreis"
7.51663599,51.01270438,91,2020-03-31,29,"Oberbergischer Kreis"
7.51663599,51.01270438,92,2020-04-01,17,"Oberbergischer Kreis"
7.51663599,51.01270438,95,2020-04-04,17,"Oberbergischer Kreis"
7.51663599,51.01270438,109,2020-04-18,19,"Oberbergischer Kreis"
7.51663599,51.01270438,87,2020-03-27,19,"Oberbergischer Kreis"
7.51663599,51.01270438,97,2020-04-06,11,"Oberbergischer Kreis"
7.51663599,51.01270438,100,2020-04-09,14,"Oberbergischer Kreis"
7.19487138,51.02304111,98,2020-04-07,12,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,103,2020-04-12,12,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,86,2020-03-26,24,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,94,2020-04-03,12,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,101,2020-04-10,16,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,90,2020-03-30,11,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,81,2020-03-21,17,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,82,2020-03-22,29,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,89,2020-03-29,21,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,91,2020-03-31,11,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,96,2020-04-05,23,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,97,2020-04-06,13,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,100,2020-04-09,13,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,102,2020-04-11,18,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,84,2020-03-24,11,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,95,2020-04-04,11,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,73,2020-03-13,11,"Rheinisch-Bergischer Kreis"
7.19487138,51.02304111,85,2020-03-25,14,"Rheinisch-Bergischer Kreis"
7.23452788,50.760624,87,2020-03-27,57,"Rhein-Sieg-Kreis"
7.23452788,50.760624,139,2020-05-18,89,"Rhein-Sieg-Kreis"
7.23452788,50.760624,94,2020-04-03,74,"Rhein-Sieg-Kreis"
7.23452788,50.760624,112,2020-04-21,13,"Rhein-Sieg-Kreis"
7.23452788,50.760624,123,2020-05-02,14,"Rhein-Sieg-Kreis"
7.23452788,50.760624,140,2020-05-19,20,"Rhein-Sieg-Kreis"
7.23452788,50.760624,142,2020-05-21,18,"Rhein-Sieg-Kreis"
7.23452788,50.760624,85,2020-03-25,44,"Rhein-Sieg-Kreis"
7.23452788,50.760624,105,2020-04-14,42,"Rhein-Sieg-Kreis"
7.23452788,50.760624,106,2020-04-15,32,"Rhein-Sieg-Kreis"
7.23452788,50.760624,107,2020-04-16,27,"Rhein-Sieg-Kreis"
7.23452788,50.760624,110,2020-04-19,29,"Rhein-Sieg-Kreis"
7.23452788,50.760624,115,2020-04-24,13,"Rhein-Sieg-Kreis"
7.23452788,50.760624,136,2020-05-15,33,"Rhein-Sieg-Kreis"
7.23452788,50.760624,137,2020-05-16,11,"Rhein-Sieg-Kreis"
7.23452788,50.760624,138,2020-05-17,21,"Rhein-Sieg-Kreis"
7.23452788,50.760624,83,2020-03-23,93,"Rhein-Sieg-Kreis"
7.23452788,50.760624,95,2020-04-04,17,"Rhein-Sieg-Kreis"
7.23452788,50.760624,109,2020-04-18,23,"Rhein-Sieg-Kreis"
7.23452788,50.760624,116,2020-04-25,12,"Rhein-Sieg-Kreis"
7.23452788,50.760624,77,2020-03-17,30,"Rhein-Sieg-Kreis"
7.23452788,50.760624,78,2020-03-18,23,"Rhein-Sieg-Kreis"
7.23452788,50.760624,79,2020-03-19,46,"Rhein-Sieg-Kreis"
7.23452788,50.760624,84,2020-03-24,46,"Rhein-Sieg-Kreis"
7.23452788,50.760624,86,2020-03-26,49,"Rhein-Sieg-Kreis"
7.23452788,50.760624,88,2020-03-28,32,"Rhein-Sieg-Kreis"
7.23452788,50.760624,89,2020-03-29,17,"Rhein-Sieg-Kreis"
7.23452788,50.760624,90,2020-03-30,31,"Rhein-Sieg-Kreis"
7.23452788,50.760624,91,2020-03-31,11,"Rhein-Sieg-Kreis"
7.23452788,50.760624,92,2020-04-01,29,"Rhein-Sieg-Kreis"
7.23452788,50.760624,93,2020-04-02,30,"Rhein-Sieg-Kreis"
7.23452788,50.760624,97,2020-04-06,38,"Rhein-Sieg-Kreis"
7.23452788,50.760624,99,2020-04-08,44,"Rhein-Sieg-Kreis"
7.23452788,50.760624,100,2020-04-09,26,"Rhein-Sieg-Kreis"
7.23452788,50.760624,101,2020-04-10,16,"Rhein-Sieg-Kreis"
7.23452788,50.760624,104,2020-04-13,13,"Rhein-Sieg-Kreis"
7.23452788,50.760624,108,2020-04-17,13,"Rhein-Sieg-Kreis"
7.23452788,50.760624,76,2020-03-16,12,"Rhein-Sieg-Kreis"
7.23452788,50.760624,80,2020-03-20,25,"Rhein-Sieg-Kreis"
7.23452788,50.760624,98,2020-04-07,28,"Rhein-Sieg-Kreis"
7.23452788,50.760624,102,2020-04-11,21,"Rhein-Sieg-Kreis"
7.23452788,50.760624,96,2020-04-05,18,"Rhein-Sieg-Kreis"
6.92010967,51.57170411,124,2020-05-03,11,"Bottrop"
6.92010967,51.57170411,114,2020-04-23,13,"Bottrop"
7.07117348,51.55393402,97,2020-04-06,21,"Gelsenkirchen"
7.07117348,51.55393402,114,2020-04-23,23,"Gelsenkirchen"
7.07117348,51.55393402,92,2020-04-01,15,"Gelsenkirchen"
7.07117348,51.55393402,170,2020-06-18,12,"Gelsenkirchen"
7.07117348,51.55393402,174,2020-06-22,13,"Gelsenkirchen"
7.07117348,51.55393402,94,2020-04-03,17,"Gelsenkirchen"
7.07117348,51.55393402,79,2020-03-19,16,"Gelsenkirchen"
7.07117348,51.55393402,87,2020-03-27,19,"Gelsenkirchen"
7.07117348,51.55393402,91,2020-03-31,14,"Gelsenkirchen"
7.07117348,51.55393402,93,2020-04-02,16,"Gelsenkirchen"
7.07117348,51.55393402,136,2020-05-15,16,"Gelsenkirchen"
7.07117348,51.55393402,100,2020-04-09,13,"Gelsenkirchen"
7.62365021,51.95431708,135,2020-05-14,19,"Münster"
7.62365021,51.95431708,78,2020-03-18,26,"Münster"
7.62365021,51.95431708,81,2020-03-21,23,"Münster"
7.62365021,51.95431708,75,2020-03-15,18,"Münster"
7.62365021,51.95431708,76,2020-03-16,27,"Münster"
7.62365021,51.95431708,77,2020-03-17,29,"Münster"
7.62365021,51.95431708,79,2020-03-19,48,"Münster"
7.62365021,51.95431708,80,2020-03-20,37,"Münster"
7.62365021,51.95431708,82,2020-03-22,20,"Münster"
7.62365021,51.95431708,83,2020-03-23,22,"Münster"
7.62365021,51.95431708,84,2020-03-24,36,"Münster"
7.62365021,51.95431708,85,2020-03-25,27,"Münster"
7.62365021,51.95431708,86,2020-03-26,32,"Münster"
7.62365021,51.95431708,87,2020-03-27,36,"Münster"
7.62365021,51.95431708,88,2020-03-28,22,"Münster"
7.62365021,51.95431708,90,2020-03-30,16,"Münster"
7.62365021,51.95431708,91,2020-03-31,22,"Münster"
7.62365021,51.95431708,93,2020-04-02,18,"Münster"
7.62365021,51.95431708,95,2020-04-04,14,"Münster"
7.62365021,51.95431708,96,2020-04-05,11,"Münster"
7.62365021,51.95431708,97,2020-04-06,16,"Münster"
7.62365021,51.95431708,92,2020-04-01,15,"Münster"
6.89962283,51.96131968,99,2020-04-08,29,"Borken"
6.89962283,51.96131968,107,2020-04-16,21,"Borken"
6.89962283,51.96131968,146,2020-05-25,11,"Borken"
6.89962283,51.96131968,76,2020-03-16,45,"Borken"
6.89962283,51.96131968,78,2020-03-18,51,"Borken"
6.89962283,51.96131968,80,2020-03-20,34,"Borken"
6.89962283,51.96131968,81,2020-03-21,17,"Borken"
6.89962283,51.96131968,82,2020-03-22,11,"Borken"
6.89962283,51.96131968,86,2020-03-26,26,"Borken"
6.89962283,51.96131968,90,2020-03-30,26,"Borken"
6.89962283,51.96131968,93,2020-04-02,37,"Borken"
6.89962283,51.96131968,94,2020-04-03,40,"Borken"
6.89962283,51.96131968,103,2020-04-12,13,"Borken"
6.89962283,51.96131968,132,2020-05-11,28,"Borken"
6.89962283,51.96131968,79,2020-03-19,39,"Borken"
6.89962283,51.96131968,83,2020-03-23,15,"Borken"
6.89962283,51.96131968,91,2020-03-31,33,"Borken"
6.89962283,51.96131968,92,2020-04-01,52,"Borken"
6.89962283,51.96131968,95,2020-04-04,29,"Borken"
6.89962283,51.96131968,147,2020-05-26,31,"Borken"
6.89962283,51.96131968,73,2020-03-13,16,"Borken"
6.89962283,51.96131968,74,2020-03-14,11,"Borken"
6.89962283,51.96131968,75,2020-03-15,17,"Borken"
6.89962283,51.96131968,77,2020-03-17,33,"Borken"
6.89962283,51.96131968,84,2020-03-24,18,"Borken"
6.89962283,51.96131968,85,2020-03-25,28,"Borken"
6.89962283,51.96131968,87,2020-03-27,30,"Borken"
6.89962283,51.96131968,88,2020-03-28,27,"Borken"
6.89962283,51.96131968,96,2020-04-05,11,"Borken"
6.89962283,51.96131968,97,2020-04-06,18,"Borken"
6.89962283,51.96131968,98,2020-04-07,25,"Borken"
6.89962283,51.96131968,106,2020-04-15,11,"Borken"
6.89962283,51.96131968,130,2020-05-09,14,"Borken"
6.89962283,51.96131968,133,2020-05-12,12,"Borken"
6.89962283,51.96131968,141,2020-05-20,16,"Borken"
6.89962283,51.96131968,142,2020-05-21,23,"Borken"
6.89962283,51.96131968,100,2020-04-09,18,"Borken"
7.36600477,51.86685307,79,2020-03-19,13,"Coesfeld"
7.36600477,51.86685307,91,2020-03-31,18,"Coesfeld"
7.36600477,51.86685307,94,2020-04-03,18,"Coesfeld"
7.36600477,51.86685307,142,2020-05-21,13,"Coesfeld"
7.36600477,51.86685307,134,2020-05-13,14,"Coesfeld"
7.36600477,51.86685307,77,2020-03-17,14,"Coesfeld"
7.36600477,51.86685307,78,2020-03-18,14,"Coesfeld"
7.36600477,51.86685307,80,2020-03-20,19,"Coesfeld"
7.36600477,51.86685307,83,2020-03-23,36,"Coesfeld"
7.36600477,51.86685307,85,2020-03-25,17,"Coesfeld"
7.36600477,51.86685307,86,2020-03-26,20,"Coesfeld"
7.36600477,51.86685307,87,2020-03-27,33,"Coesfeld"
7.36600477,51.86685307,89,2020-03-29,53,"Coesfeld"
7.36600477,51.86685307,90,2020-03-30,15,"Coesfeld"
7.36600477,51.86685307,93,2020-04-02,26,"Coesfeld"
7.36600477,51.86685307,97,2020-04-06,21,"Coesfeld"
7.36600477,51.86685307,102,2020-04-11,12,"Coesfeld"
7.36600477,51.86685307,121,2020-04-30,11,"Coesfeld"
7.36600477,51.86685307,124,2020-05-03,14,"Coesfeld"
7.36600477,51.86685307,125,2020-05-04,11,"Coesfeld"
7.36600477,51.86685307,126,2020-05-05,30,"Coesfeld"
7.36600477,51.86685307,128,2020-05-07,75,"Coesfeld"
7.36600477,51.86685307,129,2020-05-08,21,"Coesfeld"
7.36600477,51.86685307,130,2020-05-09,31,"Coesfeld"
7.36600477,51.86685307,131,2020-05-10,31,"Coesfeld"
7.36600477,51.86685307,132,2020-05-11,24,"Coesfeld"
7.36600477,51.86685307,133,2020-05-12,24,"Coesfeld"
7.36600477,51.86685307,140,2020-05-19,13,"Coesfeld"
7.36600477,51.86685307,92,2020-04-01,21,"Coesfeld"
7.36600477,51.86685307,99,2020-04-08,12,"Coesfeld"
7.15923866,51.67246189,92,2020-04-01,34,"Recklinghausen"
7.15923866,51.67246189,99,2020-04-08,30,"Recklinghausen"
7.15923866,51.67246189,100,2020-04-09,46,"Recklinghausen"
7.15923866,51.67246189,102,2020-04-11,14,"Recklinghausen"
7.15923866,51.67246189,107,2020-04-16,18,"Recklinghausen"
7.15923866,51.67246189,109,2020-04-18,53,"Recklinghausen"
7.15923866,51.67246189,110,2020-04-19,28,"Recklinghausen"
7.15923866,51.67246189,113,2020-04-22,21,"Recklinghausen"
7.15923866,51.67246189,130,2020-05-09,11,"Recklinghausen"
7.15923866,51.67246189,179,2020-06-27,12,"Recklinghausen"
7.15923866,51.67246189,121,2020-04-30,34,"Recklinghausen"
7.15923866,51.67246189,124,2020-05-03,19,"Recklinghausen"
7.15923866,51.67246189,136,2020-05-15,12,"Recklinghausen"
7.15923866,51.67246189,77,2020-03-17,15,"Recklinghausen"
7.15923866,51.67246189,78,2020-03-18,14,"Recklinghausen"
7.15923866,51.67246189,83,2020-03-23,33,"Recklinghausen"
7.15923866,51.67246189,86,2020-03-26,28,"Recklinghausen"
7.15923866,51.67246189,87,2020-03-27,51,"Recklinghausen"
7.15923866,51.67246189,93,2020-04-02,24,"Recklinghausen"
7.15923866,51.67246189,106,2020-04-15,63,"Recklinghausen"
7.15923866,51.67246189,112,2020-04-21,38,"Recklinghausen"
7.15923866,51.67246189,116,2020-04-25,15,"Recklinghausen"
7.15923866,51.67246189,128,2020-05-07,16,"Recklinghausen"
7.15923866,51.67246189,172,2020-06-20,11,"Recklinghausen"
7.15923866,51.67246189,91,2020-03-31,34,"Recklinghausen"
7.15923866,51.67246189,95,2020-04-04,40,"Recklinghausen"
7.15923866,51.67246189,96,2020-04-05,14,"Recklinghausen"
7.15923866,51.67246189,97,2020-04-06,16,"Recklinghausen"
7.15923866,51.67246189,98,2020-04-07,19,"Recklinghausen"
7.15923866,51.67246189,101,2020-04-10,25,"Recklinghausen"
7.15923866,51.67246189,122,2020-05-01,22,"Recklinghausen"
7.15923866,51.67246189,76,2020-03-16,28,"Recklinghausen"
7.15923866,51.67246189,84,2020-03-24,14,"Recklinghausen"
7.15923866,51.67246189,88,2020-03-28,18,"Recklinghausen"
7.15923866,51.67246189,89,2020-03-29,13,"Recklinghausen"
7.15923866,51.67246189,90,2020-03-30,30,"Recklinghausen"
7.15923866,51.67246189,94,2020-04-03,33,"Recklinghausen"
7.15923866,51.67246189,105,2020-04-14,16,"Recklinghausen"
7.15923866,51.67246189,108,2020-04-17,27,"Recklinghausen"
7.15923866,51.67246189,111,2020-04-20,33,"Recklinghausen"
7.15923866,51.67246189,114,2020-04-23,26,"Recklinghausen"
7.15923866,51.67246189,115,2020-04-24,23,"Recklinghausen"
7.15923866,51.67246189,127,2020-05-06,13,"Recklinghausen"
7.15923866,51.67246189,131,2020-05-10,15,"Recklinghausen"
7.15923866,51.67246189,132,2020-05-11,16,"Recklinghausen"
7.15923866,51.67246189,134,2020-05-13,14,"Recklinghausen"
7.15923866,51.67246189,79,2020-03-19,14,"Recklinghausen"
7.57945898,52.21154118,77,2020-03-17,59,"Steinfurt"
7.57945898,52.21154118,85,2020-03-25,14,"Steinfurt"
7.57945898,52.21154118,88,2020-03-28,34,"Steinfurt"
7.57945898,52.21154118,93,2020-04-02,68,"Steinfurt"
7.57945898,52.21154118,97,2020-04-06,67,"Steinfurt"
7.57945898,52.21154118,99,2020-04-08,59,"Steinfurt"
7.57945898,52.21154118,101,2020-04-10,29,"Steinfurt"
7.57945898,52.21154118,107,2020-04-16,16,"Steinfurt"
7.57945898,52.21154118,113,2020-04-22,18,"Steinfurt"
7.57945898,52.21154118,100,2020-04-09,54,"Steinfurt"
7.57945898,52.21154118,104,2020-04-13,18,"Steinfurt"
7.57945898,52.21154118,92,2020-04-01,31,"Steinfurt"
7.57945898,52.21154118,102,2020-04-11,40,"Steinfurt"
7.57945898,52.21154118,110,2020-04-19,24,"Steinfurt"
7.57945898,52.21154118,129,2020-05-08,13,"Steinfurt"
7.57945898,52.21154118,79,2020-03-19,31,"Steinfurt"
7.57945898,52.21154118,84,2020-03-24,32,"Steinfurt"
7.57945898,52.21154118,105,2020-04-14,48,"Steinfurt"
7.57945898,52.21154118,117,2020-04-26,16,"Steinfurt"
7.57945898,52.21154118,76,2020-03-16,19,"Steinfurt"
7.57945898,52.21154118,78,2020-03-18,20,"Steinfurt"
7.57945898,52.21154118,80,2020-03-20,25,"Steinfurt"
7.57945898,52.21154118,83,2020-03-23,42,"Steinfurt"
7.57945898,52.21154118,86,2020-03-26,29,"Steinfurt"
7.57945898,52.21154118,87,2020-03-27,30,"Steinfurt"
7.57945898,52.21154118,89,2020-03-29,26,"Steinfurt"
7.57945898,52.21154118,90,2020-03-30,19,"Steinfurt"
7.57945898,52.21154118,91,2020-03-31,23,"Steinfurt"
7.57945898,52.21154118,94,2020-04-03,32,"Steinfurt"
7.57945898,52.21154118,95,2020-04-04,49,"Steinfurt"
7.57945898,52.21154118,96,2020-04-05,23,"Steinfurt"
7.57945898,52.21154118,98,2020-04-07,50,"Steinfurt"
7.57945898,52.21154118,103,2020-04-12,19,"Steinfurt"
7.57945898,52.21154118,106,2020-04-15,13,"Steinfurt"
7.57945898,52.21154118,108,2020-04-17,20,"Steinfurt"
7.57945898,52.21154118,109,2020-04-18,20,"Steinfurt"
7.57945898,52.21154118,127,2020-05-06,13,"Steinfurt"
7.57945898,52.21154118,111,2020-04-20,19,"Steinfurt"
7.57945898,52.21154118,114,2020-04-23,16,"Steinfurt"
7.95830678,51.87021707,80,2020-03-20,32,"Warendorf"
7.95830678,51.87021707,87,2020-03-27,20,"Warendorf"
7.95830678,51.87021707,88,2020-03-28,12,"Warendorf"
7.95830678,51.87021707,91,2020-03-31,12,"Warendorf"
7.95830678,51.87021707,99,2020-04-08,13,"Warendorf"
7.95830678,51.87021707,174,2020-06-22,21,"Warendorf"
7.95830678,51.87021707,75,2020-03-15,15,"Warendorf"
7.95830678,51.87021707,77,2020-03-17,27,"Warendorf"
7.95830678,51.87021707,78,2020-03-18,20,"Warendorf"
7.95830678,51.87021707,79,2020-03-19,21,"Warendorf"
7.95830678,51.87021707,81,2020-03-21,30,"Warendorf"
7.95830678,51.87021707,83,2020-03-23,24,"Warendorf"
7.95830678,51.87021707,85,2020-03-25,26,"Warendorf"
7.95830678,51.87021707,90,2020-03-30,12,"Warendorf"
7.95830678,51.87021707,92,2020-04-01,21,"Warendorf"
7.95830678,51.87021707,162,2020-06-10,12,"Warendorf"
7.95830678,51.87021707,169,2020-06-17,52,"Warendorf"
7.95830678,51.87021707,171,2020-06-19,93,"Warendorf"
7.95830678,51.87021707,178,2020-06-26,17,"Warendorf"
7.95830678,51.87021707,73,2020-03-13,15,"Warendorf"
7.95830678,51.87021707,74,2020-03-14,15,"Warendorf"
7.95830678,51.87021707,103,2020-04-12,22,"Warendorf"
8.54074887,52.01093837,85,2020-03-25,51,"Bielefeld"
8.54074887,52.01093837,99,2020-04-08,31,"Bielefeld"
8.54074887,52.01093837,90,2020-03-30,13,"Bielefeld"
8.54074887,52.01093837,83,2020-03-23,32,"Bielefeld"
8.54074887,52.01093837,107,2020-04-16,54,"Bielefeld"
8.54074887,52.01093837,101,2020-04-10,11,"Bielefeld"
8.54074887,52.01093837,86,2020-03-26,19,"Bielefeld"
8.54074887,52.01093837,93,2020-04-02,24,"Bielefeld"
8.54074887,52.01093837,72,2020-03-12,11,"Bielefeld"
8.54074887,52.01093837,95,2020-04-04,11,"Bielefeld"
8.35138639,51.93171351,172,2020-06-20,158,"Gütersloh"
8.35138639,51.93171351,174,2020-06-22,150,"Gütersloh"
8.35138639,51.93171351,176,2020-06-24,33,"Gütersloh"
8.35138639,51.93171351,179,2020-06-27,43,"Gütersloh"
8.35138639,51.93171351,169,2020-06-17,419,"Gütersloh"
8.35138639,51.93171351,171,2020-06-19,150,"Gütersloh"
8.35138639,51.93171351,177,2020-06-25,36,"Gütersloh"
8.35138639,51.93171351,161,2020-06-09,28,"Gütersloh"
8.35138639,51.93171351,170,2020-06-18,56,"Gütersloh"
8.35138639,51.93171351,80,2020-03-20,15,"Gütersloh"
8.35138639,51.93171351,81,2020-03-21,28,"Gütersloh"
8.35138639,51.93171351,89,2020-03-29,20,"Gütersloh"
8.35138639,51.93171351,90,2020-03-30,12,"Gütersloh"
8.35138639,51.93171351,91,2020-03-31,12,"Gütersloh"
8.35138639,51.93171351,159,2020-06-07,11,"Gütersloh"
8.35138639,51.93171351,73,2020-03-13,17,"Gütersloh"
8.35138639,51.93171351,76,2020-03-16,34,"Gütersloh"
8.35138639,51.93171351,77,2020-03-17,12,"Gütersloh"
8.35138639,51.93171351,78,2020-03-18,23,"Gütersloh"
8.35138639,51.93171351,79,2020-03-19,42,"Gütersloh"
8.35138639,51.93171351,83,2020-03-23,13,"Gütersloh"
8.35138639,51.93171351,84,2020-03-24,16,"Gütersloh"
8.35138639,51.93171351,85,2020-03-25,26,"Gütersloh"
8.35138639,51.93171351,86,2020-03-26,21,"Gütersloh"
8.35138639,51.93171351,87,2020-03-27,24,"Gütersloh"
8.35138639,51.93171351,92,2020-04-01,16,"Gütersloh"
8.35138639,51.93171351,96,2020-04-05,23,"Gütersloh"
8.35138639,51.93171351,97,2020-04-06,16,"Gütersloh"
8.35138639,51.93171351,98,2020-04-07,23,"Gütersloh"
8.35138639,51.93171351,107,2020-04-16,13,"Gütersloh"
8.35138639,51.93171351,111,2020-04-20,23,"Gütersloh"
8.35138639,51.93171351,141,2020-05-20,15,"Gütersloh"
8.35138639,51.93171351,149,2020-05-28,18,"Gütersloh"
8.35138639,51.93171351,164,2020-06-12,18,"Gütersloh"
8.35138639,51.93171351,165,2020-06-13,18,"Gütersloh"
8.35138639,51.93171351,166,2020-06-14,12,"Gütersloh"
8.35138639,51.93171351,167,2020-06-15,31,"Gütersloh"
8.35138639,51.93171351,168,2020-06-16,73,"Gütersloh"
8.35138639,51.93171351,173,2020-06-21,113,"Gütersloh"
8.35138639,51.93171351,175,2020-06-23,65,"Gütersloh"
8.35138639,51.93171351,178,2020-06-26,45,"Gütersloh"
8.35138639,51.93171351,75,2020-03-15,11,"Gütersloh"
8.35138639,51.93171351,88,2020-03-28,12,"Gütersloh"
8.35138639,51.93171351,93,2020-04-02,13,"Gütersloh"
8.35138639,51.93171351,99,2020-04-08,16,"Gütersloh"
