"X","Y","DOY","T","N","NAME"
9.3690621,48.64803479,78,2020-03-18,50,"Esslingen"
9.3690621,48.64803479,79,2020-03-19,36,"Esslingen"
9.3690621,48.64803479,91,2020-03-31,72,"Esslingen"
9.3690621,48.64803479,95,2020-04-04,40,"Esslingen"
9.3690621,48.64803479,99,2020-04-08,44,"Esslingen"
9.3690621,48.64803479,74,2020-03-14,38,"Esslingen"
9.3690621,48.64803479,80,2020-03-20,77,"Esslingen"
9.3690621,48.64803479,112,2020-04-21,46,"Esslingen"
9.3690621,48.64803479,77,2020-03-17,50,"Esslingen"
9.3690621,48.64803479,82,2020-03-22,50,"Esslingen"
9.3690621,48.64803479,85,2020-03-25,41,"Esslingen"
9.3690621,48.64803479,86,2020-03-26,62,"Esslingen"
9.3690621,48.64803479,88,2020-03-28,39,"Esslingen"
9.3690621,48.64803479,90,2020-03-30,68,"Esslingen"
9.3690621,48.64803479,92,2020-04-01,56,"Esslingen"
9.3690621,48.64803479,93,2020-04-02,63,"Esslingen"
9.3690621,48.64803479,94,2020-04-03,51,"Esslingen"
9.3690621,48.64803479,98,2020-04-07,56,"Esslingen"
9.3690621,48.64803479,101,2020-04-10,46,"Esslingen"
9.3690621,48.64803479,103,2020-04-12,44,"Esslingen"
9.71748017,48.66314182,85,2020-03-25,32,"Göppingen"
9.71748017,48.66314182,80,2020-03-20,33,"Göppingen"
9.71748017,48.66314182,91,2020-03-31,52,"Göppingen"
9.71748017,48.66314182,79,2020-03-19,37,"Göppingen"
9.71748017,48.66314182,87,2020-03-27,42,"Göppingen"
9.12436929,48.94059411,74,2020-03-14,34,"Ludwigsburg"
9.12436929,48.94059411,87,2020-03-27,89,"Ludwigsburg"
9.12436929,48.94059411,88,2020-03-28,53,"Ludwigsburg"
9.12436929,48.94059411,90,2020-03-30,46,"Ludwigsburg"
9.12436929,48.94059411,94,2020-04-03,85,"Ludwigsburg"
9.12436929,48.94059411,95,2020-04-04,38,"Ludwigsburg"
9.12436929,48.94059411,99,2020-04-08,57,"Ludwigsburg"
9.12436929,48.94059411,84,2020-03-24,46,"Ludwigsburg"
9.12436929,48.94059411,92,2020-04-01,58,"Ludwigsburg"
9.12436929,48.94059411,77,2020-03-17,31,"Ludwigsburg"
9.12436929,48.94059411,78,2020-03-18,42,"Ludwigsburg"
9.12436929,48.94059411,80,2020-03-20,44,"Ludwigsburg"
9.12436929,48.94059411,83,2020-03-23,64,"Ludwigsburg"
9.12436929,48.94059411,91,2020-03-31,64,"Ludwigsburg"
9.12436929,48.94059411,93,2020-04-02,82,"Ludwigsburg"
9.12436929,48.94059411,79,2020-03-19,31,"Ludwigsburg"
9.12436929,48.94059411,85,2020-03-25,65,"Ludwigsburg"
9.12436929,48.94059411,86,2020-03-26,83,"Ludwigsburg"
9.12436929,48.94059411,98,2020-04-07,62,"Ludwigsburg"
9.12436929,48.94059411,100,2020-04-09,50,"Ludwigsburg"
9.12436929,48.94059411,102,2020-04-11,34,"Ludwigsburg"
9.12436929,48.94059411,107,2020-04-16,38,"Ludwigsburg"
9.12436929,48.94059411,109,2020-04-18,33,"Ludwigsburg"
9.12436929,48.94059411,113,2020-04-22,40,"Ludwigsburg"
9.12436929,48.94059411,114,2020-04-23,42,"Ludwigsburg"
9.5012388,48.89899498,81,2020-03-21,43,"Rems-Murr-Kreis"
9.5012388,48.89899498,84,2020-03-24,33,"Rems-Murr-Kreis"
9.5012388,48.89899498,98,2020-04-07,40,"Rems-Murr-Kreis"
9.5012388,48.89899498,116,2020-04-25,39,"Rems-Murr-Kreis"
9.5012388,48.89899498,87,2020-03-27,61,"Rems-Murr-Kreis"
9.5012388,48.89899498,92,2020-04-01,58,"Rems-Murr-Kreis"
9.5012388,48.89899498,80,2020-03-20,31,"Rems-Murr-Kreis"
9.5012388,48.89899498,85,2020-03-25,39,"Rems-Murr-Kreis"
9.5012388,48.89899498,86,2020-03-26,67,"Rems-Murr-Kreis"
9.5012388,48.89899498,88,2020-03-28,36,"Rems-Murr-Kreis"
9.5012388,48.89899498,89,2020-03-29,38,"Rems-Murr-Kreis"
9.5012388,48.89899498,93,2020-04-02,54,"Rems-Murr-Kreis"
9.5012388,48.89899498,91,2020-03-31,53,"Rems-Murr-Kreis"
9.5012388,48.89899498,95,2020-04-04,35,"Rems-Murr-Kreis"
9.5012388,48.89899498,94,2020-04-03,105,"Rems-Murr-Kreis"
9.5012388,48.89899498,99,2020-04-08,51,"Rems-Murr-Kreis"
9.5012388,48.89899498,107,2020-04-16,31,"Rems-Murr-Kreis"
9.18230914,49.15273179,93,2020-04-02,36,"Heilbronn"
9.19078953,49.17719282,85,2020-03-25,33,"Heilbronn"
9.19078953,49.17719282,78,2020-03-18,39,"Heilbronn"
9.19078953,49.17719282,82,2020-03-22,31,"Heilbronn"
9.19078953,49.17719282,86,2020-03-26,46,"Heilbronn"
9.19078953,49.17719282,100,2020-04-09,34,"Heilbronn"
9.19078953,49.17719282,109,2020-04-18,31,"Heilbronn"
9.61413778,49.27154214,78,2020-03-18,45,"Hohenlohekreis"
9.61413778,49.27154214,77,2020-03-17,66,"Hohenlohekreis"
9.61413778,49.27154214,80,2020-03-20,36,"Hohenlohekreis"
9.61413778,49.27154214,87,2020-03-27,39,"Hohenlohekreis"
9.61413778,49.27154214,89,2020-03-29,40,"Hohenlohekreis"
9.61413778,49.27154214,92,2020-04-01,34,"Hohenlohekreis"
9.61413778,49.27154214,97,2020-04-06,32,"Hohenlohekreis"
9.90893845,49.14447453,86,2020-03-26,54,"Schwäbisch Hall"
9.90893845,49.14447453,99,2020-04-08,33,"Schwäbisch Hall"
9.90893845,49.14447453,92,2020-04-01,41,"Schwäbisch Hall"
9.90893845,49.14447453,93,2020-04-02,37,"Schwäbisch Hall"
9.90893845,49.14447453,94,2020-04-03,40,"Schwäbisch Hall"
9.90893845,49.14447453,95,2020-04-04,35,"Schwäbisch Hall"
9.72508374,49.56069626,95,2020-04-04,39,"Main-Tauber-Kreis"
10.18215055,48.66228128,102,2020-04-11,34,"Heidenheim"
10.18215055,48.66228128,120,2020-04-29,38,"Heidenheim"
10.18215055,48.66228128,91,2020-03-31,36,"Heidenheim"
10.18215055,48.66228128,90,2020-03-30,35,"Heidenheim"
10.0901398,48.87753381,100,2020-04-09,79,"Ostalbkreis"
10.0901398,48.87753381,101,2020-04-10,58,"Ostalbkreis"
10.0901398,48.87753381,102,2020-04-11,163,"Ostalbkreis"
10.0901398,48.87753381,107,2020-04-16,44,"Ostalbkreis"
10.0901398,48.87753381,108,2020-04-17,95,"Ostalbkreis"
10.0901398,48.87753381,84,2020-03-24,33,"Ostalbkreis"
10.0901398,48.87753381,92,2020-04-01,39,"Ostalbkreis"
10.0901398,48.87753381,111,2020-04-20,43,"Ostalbkreis"
10.0901398,48.87753381,77,2020-03-17,47,"Ostalbkreis"
10.0901398,48.87753381,85,2020-03-25,33,"Ostalbkreis"
10.0901398,48.87753381,86,2020-03-26,33,"Ostalbkreis"
10.0901398,48.87753381,91,2020-03-31,33,"Ostalbkreis"
8.56279849,49.08190198,100,2020-04-09,58,"Karlsruhe"
8.56279849,49.08190198,94,2020-04-03,63,"Karlsruhe"
8.56279849,49.08190198,101,2020-04-10,46,"Karlsruhe"
8.56279849,49.08190198,88,2020-03-28,37,"Karlsruhe"
8.56279849,49.08190198,92,2020-04-01,31,"Karlsruhe"
8.56279849,49.08190198,93,2020-04-02,113,"Karlsruhe"
8.2412231,48.76183013,86,2020-03-26,33,"Rastatt"
8.2412231,48.76183013,82,2020-03-22,46,"Rastatt"
8.5003227,49.49941964,76,2020-03-16,32,"Mannheim"
8.5003227,49.49941964,83,2020-03-23,38,"Mannheim"
9.28010812,49.4666103,106,2020-04-15,51,"Neckar-Odenwald-Kreis"
8.76711212,49.3684866,83,2020-03-23,34,"Rhein-Neckar-Kreis"
8.76711212,49.3684866,80,2020-03-20,43,"Rhein-Neckar-Kreis"
8.76711212,49.3684866,84,2020-03-24,31,"Rhein-Neckar-Kreis"
8.76711212,49.3684866,91,2020-03-31,35,"Rhein-Neckar-Kreis"
8.76711212,49.3684866,87,2020-03-27,39,"Rhein-Neckar-Kreis"
8.76711212,49.3684866,78,2020-03-18,46,"Rhein-Neckar-Kreis"
8.76711212,49.3684866,81,2020-03-21,32,"Rhein-Neckar-Kreis"
8.76711212,49.3684866,85,2020-03-25,49,"Rhein-Neckar-Kreis"
8.76711212,49.3684866,86,2020-03-26,34,"Rhein-Neckar-Kreis"
8.76711212,49.3684866,88,2020-03-28,35,"Rhein-Neckar-Kreis"
8.76711212,49.3684866,89,2020-03-29,41,"Rhein-Neckar-Kreis"
8.76711212,49.3684866,90,2020-03-30,42,"Rhein-Neckar-Kreis"
8.76711212,49.3684866,93,2020-04-02,38,"Rhein-Neckar-Kreis"
8.71264083,48.87645555,107,2020-04-16,47,"Pforzheim"
8.63576411,48.67900424,94,2020-04-03,32,"Calw"
8.63576411,48.67900424,87,2020-03-27,31,"Calw"
8.63576411,48.67900424,102,2020-04-11,39,"Calw"
8.73709217,48.9144673,102,2020-04-11,37,"Enzkreis"
8.73709217,48.9144673,113,2020-04-22,41,"Enzkreis"
8.46530299,48.47439268,98,2020-04-07,51,"Freudenstadt"
8.46530299,48.47439268,94,2020-04-03,37,"Freudenstadt"
8.46530299,48.47439268,100,2020-04-09,48,"Freudenstadt"
8.46530299,48.47439268,110,2020-04-19,31,"Freudenstadt"
7.81804458,47.99257309,84,2020-03-24,43,"Freiburg i.Breisgau"
7.81804458,47.99257309,87,2020-03-27,37,"Freiburg i.Breisgau"
7.81804458,47.99257309,88,2020-03-28,33,"Freiburg i.Breisgau"
7.81804458,47.99257309,78,2020-03-18,38,"Freiburg i.Breisgau"
7.81804458,47.99257309,80,2020-03-20,43,"Freiburg i.Breisgau"
7.81804458,47.99257309,86,2020-03-26,42,"Freiburg i.Breisgau"
7.81804458,47.99257309,90,2020-03-30,34,"Freiburg i.Breisgau"
7.81804458,47.99257309,91,2020-03-31,45,"Freiburg i.Breisgau"
7.81804458,47.99257309,92,2020-04-01,52,"Freiburg i.Breisgau"
7.81804458,47.99257309,93,2020-04-02,42,"Freiburg i.Breisgau"
7.81804458,47.99257309,94,2020-04-03,52,"Freiburg i.Breisgau"
7.81804458,47.99257309,99,2020-04-08,43,"Freiburg i.Breisgau"
7.81804458,47.99257309,100,2020-04-09,45,"Freiburg i.Breisgau"
7.92495831,47.9249,99,2020-04-08,53,"Breisgau-Hochschwarzwald"
7.92495831,47.9249,78,2020-03-18,32,"Breisgau-Hochschwarzwald"
7.92495831,47.9249,93,2020-04-02,50,"Breisgau-Hochschwarzwald"
7.92495831,47.9249,107,2020-04-16,31,"Breisgau-Hochschwarzwald"
7.92495831,47.9249,87,2020-03-27,45,"Breisgau-Hochschwarzwald"
7.92495831,47.9249,88,2020-03-28,56,"Breisgau-Hochschwarzwald"
7.92495831,47.9249,84,2020-03-24,50,"Breisgau-Hochschwarzwald"
7.92495831,47.9249,90,2020-03-30,41,"Breisgau-Hochschwarzwald"
7.92495831,47.9249,91,2020-03-31,48,"Breisgau-Hochschwarzwald"
7.92495831,47.9249,92,2020-04-01,60,"Breisgau-Hochschwarzwald"
7.92495831,47.9249,94,2020-04-03,50,"Breisgau-Hochschwarzwald"
7.92495831,47.9249,98,2020-04-07,45,"Breisgau-Hochschwarzwald"
7.89757982,48.14849866,79,2020-03-19,33,"Emmendingen"
7.89757982,48.14849866,88,2020-03-28,35,"Emmendingen"
7.89757982,48.14849866,92,2020-04-01,35,"Emmendingen"
8.01622968,48.42096371,100,2020-04-09,31,"Ortenaukreis"
8.01622968,48.42096371,93,2020-04-02,82,"Ortenaukreis"
8.01622968,48.42096371,94,2020-04-03,48,"Ortenaukreis"
8.01622968,48.42096371,92,2020-04-01,72,"Ortenaukreis"
8.01622968,48.42096371,88,2020-03-28,49,"Ortenaukreis"
8.01622968,48.42096371,91,2020-03-31,39,"Ortenaukreis"
8.01622968,48.42096371,99,2020-04-08,54,"Ortenaukreis"
8.01622968,48.42096371,101,2020-04-10,45,"Ortenaukreis"
8.01622968,48.42096371,87,2020-03-27,34,"Ortenaukreis"
8.01622968,48.42096371,90,2020-03-30,37,"Ortenaukreis"
8.01622968,48.42096371,95,2020-04-04,32,"Ortenaukreis"
8.53236545,48.25421807,90,2020-03-30,31,"Rottweil"
8.53236545,48.25421807,93,2020-04-02,38,"Rottweil"
8.53236545,48.25421807,85,2020-03-25,32,"Rottweil"
8.53236545,48.25421807,94,2020-04-03,34,"Rottweil"
8.53236545,48.25421807,100,2020-04-09,41,"Rottweil"
8.53236545,48.25421807,101,2020-04-10,33,"Rottweil"
8.53236545,48.25421807,104,2020-04-13,32,"Rottweil"
8.79412643,48.01119886,87,2020-03-27,33,"Tuttlingen"
8.79412643,48.01119886,93,2020-04-02,41,"Tuttlingen"
8.79412643,48.01119886,85,2020-03-25,35,"Tuttlingen"
8.79412643,48.01119886,95,2020-04-04,34,"Tuttlingen"
8.79412643,48.01119886,116,2020-04-25,41,"Tuttlingen"
8.91016757,47.79822196,92,2020-04-01,36,"Konstanz"
8.91016757,47.79822196,90,2020-03-30,31,"Konstanz"
7.77402658,47.7035043,91,2020-03-31,44,"Lörrach"
7.77402658,47.7035043,88,2020-03-28,34,"Lörrach"
7.77402658,47.7035043,93,2020-04-02,33,"Lörrach"
7.77402658,47.7035043,94,2020-04-03,35,"Lörrach"
9.36569418,48.40646081,85,2020-03-25,35,"Reutlingen"
9.36569418,48.40646081,92,2020-04-01,53,"Reutlingen"
9.36569418,48.40646081,102,2020-04-11,77,"Reutlingen"
9.36569418,48.40646081,103,2020-04-12,114,"Reutlingen"
9.36569418,48.40646081,86,2020-03-26,34,"Reutlingen"
9.36569418,48.40646081,94,2020-04-03,62,"Reutlingen"
9.36569418,48.40646081,106,2020-04-15,40,"Reutlingen"
9.36569418,48.40646081,84,2020-03-24,55,"Reutlingen"
9.36569418,48.40646081,90,2020-03-30,54,"Reutlingen"
9.36569418,48.40646081,91,2020-03-31,61,"Reutlingen"
9.36569418,48.40646081,93,2020-04-02,93,"Reutlingen"
9.36569418,48.40646081,87,2020-03-27,43,"Reutlingen"
9.36569418,48.40646081,98,2020-04-07,46,"Reutlingen"
9.36569418,48.40646081,89,2020-03-29,34,"Reutlingen"
9.36569418,48.40646081,99,2020-04-08,48,"Reutlingen"
9.36569418,48.40646081,104,2020-04-13,59,"Reutlingen"
9.36569418,48.40646081,105,2020-04-14,41,"Reutlingen"
9.36569418,48.40646081,112,2020-04-21,39,"Reutlingen"
9.36569418,48.40646081,114,2020-04-23,33,"Reutlingen"
9.36569418,48.40646081,116,2020-04-25,34,"Reutlingen"
8.9876115,48.48174225,84,2020-03-24,184,"Tübingen"
8.9876115,48.48174225,85,2020-03-25,117,"Tübingen"
8.9876115,48.48174225,106,2020-04-15,32,"Tübingen"
8.9876115,48.48174225,83,2020-03-23,38,"Tübingen"
8.9876115,48.48174225,93,2020-04-02,49,"Tübingen"
8.9876115,48.48174225,94,2020-04-03,59,"Tübingen"
8.9876115,48.48174225,86,2020-03-26,48,"Tübingen"
8.9876115,48.48174225,87,2020-03-27,74,"Tübingen"
8.9876115,48.48174225,91,2020-03-31,61,"Tübingen"
8.9876115,48.48174225,96,2020-04-05,34,"Tübingen"
8.9876115,48.48174225,99,2020-04-08,32,"Tübingen"
8.9876115,48.48174225,100,2020-04-09,36,"Tübingen"
8.93746017,48.26724973,85,2020-03-25,58,"Zollernalbkreis"
8.93746017,48.26724973,95,2020-04-04,48,"Zollernalbkreis"
8.93746017,48.26724973,83,2020-03-23,42,"Zollernalbkreis"
8.93746017,48.26724973,86,2020-03-26,37,"Zollernalbkreis"
8.93746017,48.26724973,88,2020-03-28,61,"Zollernalbkreis"
8.93746017,48.26724973,114,2020-04-23,33,"Zollernalbkreis"
8.93746017,48.26724973,90,2020-03-30,40,"Zollernalbkreis"
8.93746017,48.26724973,91,2020-03-31,48,"Zollernalbkreis"
8.93746017,48.26724973,102,2020-04-11,38,"Zollernalbkreis"
8.93746017,48.26724973,110,2020-04-19,32,"Zollernalbkreis"
8.93746017,48.26724973,113,2020-04-22,37,"Zollernalbkreis"
9.82743004,48.40171329,94,2020-04-03,38,"Alb-Donau-Kreis"
9.82743004,48.40171329,86,2020-03-26,42,"Alb-Donau-Kreis"
9.82743004,48.40171329,129,2020-05-08,33,"Alb-Donau-Kreis"
9.7742822,48.10757541,94,2020-04-03,33,"Biberach"
9.7742822,48.10757541,84,2020-03-24,32,"Biberach"
9.7742822,48.10757541,85,2020-03-25,37,"Biberach"
9.40078923,47.73344928,84,2020-03-24,31,"Bodenseekreis"
9.40078923,47.73344928,85,2020-03-25,33,"Bodenseekreis"
9.77989149,47.82504636,84,2020-03-24,72,"Ravensburg"
9.77989149,47.82504636,83,2020-03-23,36,"Ravensburg"
9.77989149,47.82504636,85,2020-03-25,32,"Ravensburg"
9.24102029,48.03910937,92,2020-04-01,44,"Sigmaringen"
9.24102029,48.03910937,85,2020-03-25,36,"Sigmaringen"
9.24102029,48.03910937,105,2020-04-14,36,"Sigmaringen"
9.24102029,48.03910937,86,2020-03-26,44,"Sigmaringen"
9.24102029,48.03910937,87,2020-03-27,56,"Sigmaringen"
9.24102029,48.03910937,93,2020-04-02,46,"Sigmaringen"
9.24102029,48.03910937,84,2020-03-24,31,"Sigmaringen"
9.24102029,48.03910937,91,2020-03-31,49,"Sigmaringen"
11.39493047,48.75511759,94,2020-04-03,33,"Ingolstadt"
11.39493047,48.75511759,98,2020-04-07,41,"Ingolstadt"
11.54725483,48.15321126,76,2020-03-16,67,"München"
11.54725483,48.15321126,77,2020-03-17,144,"München"
11.54725483,48.15321126,78,2020-03-18,212,"München"
11.54725483,48.15321126,79,2020-03-19,173,"München"
11.54725483,48.15321126,80,2020-03-20,195,"München"
11.54725483,48.15321126,85,2020-03-25,240,"München"
11.54725483,48.15321126,86,2020-03-26,257,"München"
11.54725483,48.15321126,87,2020-03-27,258,"München"
11.54725483,48.15321126,88,2020-03-28,140,"München"
11.54725483,48.15321126,89,2020-03-29,178,"München"
11.54725483,48.15321126,91,2020-03-31,310,"München"
11.54725483,48.15321126,92,2020-04-01,230,"München"
11.54725483,48.15321126,94,2020-04-03,176,"München"
11.54725483,48.15321126,97,2020-04-06,117,"München"
11.54725483,48.15321126,101,2020-04-10,98,"München"
11.54725483,48.15321126,102,2020-04-11,105,"München"
11.54725483,48.15321126,105,2020-04-14,88,"München"
11.54725483,48.15321126,109,2020-04-18,46,"München"
11.54725483,48.15321126,112,2020-04-21,55,"München"
11.54725483,48.15321126,114,2020-04-23,77,"München"
11.54725483,48.15321126,117,2020-04-26,33,"München"
11.54725483,48.15321126,125,2020-05-04,34,"München"
11.54725483,48.15321126,151,2020-05-30,33,"München"
11.54725483,48.15321126,81,2020-03-21,176,"München"
11.54725483,48.15321126,84,2020-03-24,168,"München"
11.54725483,48.15321126,90,2020-03-30,114,"München"
11.54725483,48.15321126,96,2020-04-05,84,"München"
11.54725483,48.15321126,98,2020-04-07,141,"München"
11.54725483,48.15321126,104,2020-04-13,61,"München"
11.54725483,48.15321126,111,2020-04-20,31,"München"
11.54725483,48.15321126,118,2020-04-27,80,"München"
11.54725483,48.15321126,122,2020-05-01,59,"München"
11.54725483,48.15321126,123,2020-05-02,32,"München"
11.54725483,48.15321126,132,2020-05-11,61,"München"
11.54725483,48.15321126,70,2020-03-10,31,"München"
11.54725483,48.15321126,73,2020-03-13,47,"München"
11.54725483,48.15321126,95,2020-04-04,135,"München"
11.54725483,48.15321126,99,2020-04-08,156,"München"
11.54725483,48.15321126,100,2020-04-09,112,"München"
11.54725483,48.15321126,103,2020-04-12,72,"München"
11.54725483,48.15321126,106,2020-04-15,108,"München"
11.54725483,48.15321126,107,2020-04-16,94,"München"
11.54725483,48.15321126,108,2020-04-17,92,"München"
11.54725483,48.15321126,113,2020-04-22,58,"München"
11.54725483,48.15321126,120,2020-04-29,40,"München"
11.54725483,48.15321126,129,2020-05-08,45,"München"
11.54725483,48.15321126,147,2020-05-26,46,"München"
11.54725483,48.15321126,148,2020-05-27,34,"München"
11.54725483,48.15321126,74,2020-03-14,64,"München"
11.54725483,48.15321126,82,2020-03-22,88,"München"
11.54725483,48.15321126,93,2020-04-02,143,"München"
11.54725483,48.15321126,116,2020-04-25,47,"München"
11.54725483,48.15321126,119,2020-04-28,50,"München"
11.54725483,48.15321126,83,2020-03-23,94,"München"
11.54725483,48.15321126,110,2020-04-19,49,"München"
11.54725483,48.15321126,115,2020-04-24,56,"München"
11.54725483,48.15321126,121,2020-04-30,44,"München"
11.54725483,48.15321126,134,2020-05-13,35,"München"
12.10926149,47.84445498,114,2020-04-23,34,"Rosenheim"
12.7052813,48.20980376,99,2020-04-08,44,"Altötting"
12.7052813,48.20980376,97,2020-04-06,31,"Altötting"
12.7052813,48.20980376,92,2020-04-01,41,"Altötting"
12.7052813,48.20980376,107,2020-04-16,33,"Altötting"
11.35711068,48.33454593,92,2020-04-01,35,"Dachau"
11.35711068,48.33454593,85,2020-03-25,52,"Dachau"
11.35711068,48.33454593,86,2020-03-26,59,"Dachau"
11.35711068,48.33454593,94,2020-04-03,48,"Dachau"
11.35711068,48.33454593,91,2020-03-31,42,"Dachau"
11.35711068,48.33454593,98,2020-04-07,37,"Dachau"
11.35711068,48.33454593,93,2020-04-02,52,"Dachau"
11.35711068,48.33454593,99,2020-04-08,32,"Dachau"
11.35711068,48.33454593,100,2020-04-09,34,"Dachau"
12.0006394,48.3004063,85,2020-03-25,42,"Erding"
12.0006394,48.3004063,86,2020-03-26,37,"Erding"
12.0006394,48.3004063,87,2020-03-27,37,"Erding"
11.74065799,48.44735332,98,2020-04-07,31,"Freising"
11.74065799,48.44735332,100,2020-04-09,42,"Freising"
11.74065799,48.44735332,81,2020-03-21,42,"Freising"
11.74065799,48.44735332,88,2020-03-28,36,"Freising"
11.74065799,48.44735332,92,2020-04-01,62,"Freising"
11.74065799,48.44735332,93,2020-04-02,35,"Freising"
11.74065799,48.44735332,84,2020-03-24,37,"Freising"
11.74065799,48.44735332,87,2020-03-27,51,"Freising"
11.74065799,48.44735332,95,2020-04-04,35,"Freising"
11.74065799,48.44735332,94,2020-04-03,32,"Freising"
11.74065799,48.44735332,91,2020-03-31,35,"Freising"
11.20107331,48.18779189,85,2020-03-25,44,"Fürstenfeldbruck"
11.20107331,48.18779189,93,2020-04-02,61,"Fürstenfeldbruck"
11.20107331,48.18779189,80,2020-03-20,38,"Fürstenfeldbruck"
11.20107331,48.18779189,88,2020-03-28,55,"Fürstenfeldbruck"
11.20107331,48.18779189,95,2020-04-04,47,"Fürstenfeldbruck"
11.20107331,48.18779189,86,2020-03-26,55,"Fürstenfeldbruck"
11.20107331,48.18779189,91,2020-03-31,39,"Fürstenfeldbruck"
11.12959614,47.55635599,94,2020-04-03,39,"Garmisch-Partenkirchen"
10.94873714,48.02444572,86,2020-03-26,38,"Landsberg a.Lech"
11.80899897,47.74163066,88,2020-03-28,33,"Miesbach"
11.80899897,47.74163066,81,2020-03-21,47,"Miesbach"
12.38185189,48.2393371,93,2020-04-02,33,"Mühldorf a.Inn"
11.63136477,48.07446399,80,2020-03-20,55,"München"
11.63136477,48.07446399,95,2020-04-04,58,"München"
11.63136477,48.07446399,98,2020-04-07,32,"München"
11.63136477,48.07446399,79,2020-03-19,32,"München"
11.63136477,48.07446399,94,2020-04-03,58,"München"
11.63136477,48.07446399,85,2020-03-25,58,"München"
11.63136477,48.07446399,87,2020-03-27,88,"München"
11.63136477,48.07446399,91,2020-03-31,60,"München"
11.63136477,48.07446399,93,2020-04-02,43,"München"
11.63136477,48.07446399,99,2020-04-08,34,"München"
11.63136477,48.07446399,78,2020-03-18,31,"München"
11.63136477,48.07446399,81,2020-03-21,39,"München"
11.63136477,48.07446399,92,2020-04-01,63,"München"
11.63136477,48.07446399,83,2020-03-23,33,"München"
11.63136477,48.07446399,86,2020-03-26,45,"München"
11.63136477,48.07446399,101,2020-04-10,35,"München"
12.16275891,47.87841418,80,2020-03-20,58,"Rosenheim"
12.16275891,47.87841418,92,2020-04-01,121,"Rosenheim"
12.16275891,47.87841418,110,2020-04-19,42,"Rosenheim"
12.16275891,47.87841418,115,2020-04-24,39,"Rosenheim"
12.16275891,47.87841418,87,2020-03-27,88,"Rosenheim"
12.16275891,47.87841418,93,2020-04-02,111,"Rosenheim"
12.16275891,47.87841418,94,2020-04-03,67,"Rosenheim"
12.16275891,47.87841418,81,2020-03-21,47,"Rosenheim"
12.16275891,47.87841418,84,2020-03-24,109,"Rosenheim"
12.16275891,47.87841418,85,2020-03-25,126,"Rosenheim"
12.16275891,47.87841418,97,2020-04-06,54,"Rosenheim"
12.16275891,47.87841418,86,2020-03-26,117,"Rosenheim"
12.16275891,47.87841418,91,2020-03-31,96,"Rosenheim"
12.16275891,47.87841418,95,2020-04-04,58,"Rosenheim"
12.16275891,47.87841418,100,2020-04-09,61,"Rosenheim"
12.16275891,47.87841418,105,2020-04-14,70,"Rosenheim"
12.16275891,47.87841418,106,2020-04-15,59,"Rosenheim"
12.16275891,47.87841418,79,2020-03-19,41,"Rosenheim"
12.16275891,47.87841418,88,2020-03-28,46,"Rosenheim"
12.16275891,47.87841418,90,2020-03-30,33,"Rosenheim"
12.16275891,47.87841418,98,2020-04-07,70,"Rosenheim"
12.16275891,47.87841418,99,2020-04-08,56,"Rosenheim"
12.16275891,47.87841418,101,2020-04-10,55,"Rosenheim"
12.16275891,47.87841418,102,2020-04-11,33,"Rosenheim"
12.16275891,47.87841418,107,2020-04-16,46,"Rosenheim"
12.16275891,47.87841418,113,2020-04-22,31,"Rosenheim"
11.28172991,48.00604516,84,2020-03-24,34,"Starnberg"
11.28172991,48.00604516,85,2020-03-25,36,"Starnberg"
12.57953912,47.89454252,88,2020-03-28,36,"Traunstein"
12.57953912,47.89454252,100,2020-04-09,81,"Traunstein"
12.57953912,47.89454252,114,2020-04-23,39,"Traunstein"
12.57953912,47.89454252,85,2020-03-25,42,"Traunstein"
12.57953912,47.89454252,95,2020-04-04,67,"Traunstein"
12.57953912,47.89454252,98,2020-04-07,67,"Traunstein"
12.57953912,47.89454252,99,2020-04-08,33,"Traunstein"
12.57953912,47.89454252,106,2020-04-15,31,"Traunstein"
12.57953912,47.89454252,118,2020-04-27,45,"Traunstein"
12.57953912,47.89454252,90,2020-03-30,32,"Traunstein"
12.57953912,47.89454252,91,2020-03-31,32,"Traunstein"
12.57953912,47.89454252,94,2020-04-03,40,"Traunstein"
12.57953912,47.89454252,97,2020-04-06,33,"Traunstein"
12.57953912,47.89454252,101,2020-04-10,34,"Traunstein"
12.57953912,47.89454252,108,2020-04-17,43,"Traunstein"
12.57953912,47.89454252,113,2020-04-22,37,"Traunstein"
12.57953912,47.89454252,115,2020-04-24,34,"Traunstein"
12.57357072,48.88079177,106,2020-04-15,36,"Straubing"
11.85757577,48.82493163,92,2020-04-01,40,"Kelheim"
11.85757577,48.82493163,99,2020-04-08,34,"Kelheim"
12.19539758,48.55774919,93,2020-04-02,33,"Landshut"
12.19539758,48.55774919,86,2020-03-26,46,"Landshut"
12.19539758,48.55774919,92,2020-04-01,38,"Landshut"
12.19539758,48.55774919,98,2020-04-07,39,"Landshut"
13.36660507,48.55868039,115,2020-04-24,52,"Passau"
13.36660507,48.55868039,91,2020-03-31,36,"Passau"
12.86736073,48.42450937,91,2020-03-31,54,"Rottal-Inn"
12.86736073,48.42450937,85,2020-03-25,32,"Rottal-Inn"
12.86736073,48.42450937,86,2020-03-26,44,"Rottal-Inn"
12.86736073,48.42450937,93,2020-04-02,37,"Rottal-Inn"
12.86736073,48.42450937,96,2020-04-05,39,"Rottal-Inn"
